Artist,"Song ID",Song Title
Anita Baker,MK-249-14,Caught Up In The Rapture
Anita Baker,MK-281-06,I Apologize
Anita Baker,7582-11,Sweet Love
Anita Cochran,MK-27-09,Good Times
Anita Ward,7597-13,Ring My Bell
Anitta,MK-692-53,Goals
Anna Kendrick,MK-572-01,Cups (Pitch Perfict's When I'm Gone)
Anna Nalick,MK-326-10,Breathe (2 Am)
Anne Marie,MK-670-117,Alarm
Anne Marie,MK-670-118,Ciao Adios
Anne Murray,MK-692-52,A Stranger In My Place
Anne Murray,7512-07,Could I Have This Dance
Anne Murray,7524-06,Danny's Song
Anne Murray,MK-692-51,Daydream Believer
Anne Murray,7539-02,I Just Fall In Love Again
Anne Murray,7539-01,Just Another Woman In Love
Anne Murray,MK-629-05,Love Song
Anne Murray,7537-10,Snowbird
Anne Murray,7511-03,You Needed Me
Anne-Marie,MK-692-49,2002
Anne-Marie,MK-692-48,Ciao Adios
Anne-Marie,MK-699-21,Perfect To Me
Annie Lennox,MK-205-01,Little Bird
Annie Lennox,MK-262-08,Thin Line Between Love And Hate
Annie Lennox & Al Green,MK-131-06,Put A Little Love In Your Heart
Anouk,MK-597-14,Nobody's Wife
Anouk & Douwe Bob,MK-644-161,Hold Me
Ansel Elgort,MK-670-119,Home Alone
Anthony Hamilton,MK-793-42,Best Of Me
Anthony Hamilton,MK-793-41,Charlene
Anthony Hamilton,MK-793-40,The Point Of It All
Anthony Hamilton & Elayna Boynton,MK-699-20,Freedom
Anthrax,MK-284-13,Got The Time
Anthrax,MK-223-03,I'm The Man
Anthrax,MK-71-01,Only
Anthrax,MK-699-19,Startin' Up A Posse
Anthrax & Public Enemy,MK-223-02,Bring The Noise
Apache Indian,MK-717-45,Boom Shak-A-Lak
Apocalyptica,MK-670-120,Not Strong Enough
April Stevens,MK-670-121,Teach Me Tiger
April Wine,MK-724-15,Bad Side Of The Moon
April Wine,MK-724-16,Could Have Been A Lady
April Wine,MK-266-08,Cum Hear The Band
April Wine,MK-266-02,Enough Is Enough
April Wine,MK-266-04,I Like To Rock
April Wine,MK-266-09,I Wouldn't Want To Lose Your Love
April Wine,MK-165-01,Just Between You And Me
April Wine,MK-724-17,Oowatanite
April Wine,MK-266-06,Rock And Roll Is A Vicious Game
April Wine,MK-266-05,Roller
April Wine,MK-266-03,Tonite Is A Wonderful Time To Fall In Love
April Wine,MK-266-07,Whole World's Going Crazy
April Wine,MK-266-10,You Won't Dance With Me
Aqua,MK-232-01,Barbie Girl
Aqua,MK-670-122,Barbie Girl (Duet)
Aqua,MK-692-45,Be A Man
Aqua,MK-609-01,Doctor Jones
Aqua,MK-98-09,Turn Back Time
Arc Angels,MK-788-21,Good Time
Arc Angels,MK-785-26,Sent By Angels
Arc Angels,MK-788-22,Sweet Nadine
Arcade Fire,MK-724-03,City With No Children
Arcade Fire,MK-724-04,Intervention
Arcade Fire,MK-724-05,Keep The Car Running
Arcade Fire,MK-724-06,My Body Is A Cage
Arcade Fire,MK-724-07,No Cars Go
Arcade Fire,MK-724-08,Ready to Start
Arcade Fire,MK-724-09,Rebellion
Arcade Fire,MK-724-10,The Suburbs
Arcade Fire,MK-724-11,Wake Up
Arcade Fire & David Bowie,MK-724-12,Reflektor
Arcade Fire & David Bryne,MK-724-13,Speaking In Tongues
Arcade Fire,MK-692-44,Everything Now
Archie's,7543-06,"Sugar, Sugar"
Arctic Monkeys,MK-670-123,Cornerstone
Arctic Monkeys,MK-573-03,Do I Wanna Know
Arctic Monkeys,MK-715-01,Fluorescent Adolescent
Arctic Monkeys,MK-692-43,Four Out Of Five
Arctic Monkeys,MK-699-18,From The Ritz To The Rubble
Arctic Monkeys,MK-699-17,Mardy Bum
Arctic Monkeys,MK-573-02,R U Mine
Arctic Monkeys,MK-699-16,Riot Van
Arctic Monkeys,MK-699-15,The View From The Afternoon
Arctic Monkeys,MK-730-05,Why'd You Only Call Me When You're High
Arctic Monkeys,MK-699-14,You Probably Couldnt See The Lights
Aretha Franklin,7508-14,Chain Of Fools
Aretha Franklin,MK-692-42,I Say A Little Prayer
Aretha Franklin,7571-08,Natural Woman (You Make Me Feel)
Aretha Franklin,7504-11,Respect
Aretha Franklin,MK-262-13,Rock Steady
Aretha Franklin,MK-692-41,Save Me
Aretha Franklin,7541-12,Think
Aretha Franklin,MK-699-13,Today I Sing The Blues
Ariana Grande,MK-692-40,7 Rings
Ariana Grande,MK-692-39,Better Off
Ariana Grande,MK-699-11,Break Up With Your Girlfriend I'm Bored
Ariana Grande,MK-692-37,Breathin'
Ariana Grande,MK-670-124,Dangerous Woman
Ariana Grande,MK-748-47,Fake Smile
Ariana Grande,MK-665-159,Focus
Ariana Grande,MK-692-36,God Is A Woman
Ariana Grande,MK-654-223,Honeymoon Avenue
Ariana Grande,MK-699-10,Imagine
Ariana Grande,MK-670-125,Into You
Ariana Grande,MK-670-01,Moonlight
Ariana Grande,MK-714-50,Needy
Ariana Grande,MK-692-35,No Tears Left To Cry
Ariana Grande,MK-644-169,One Last Time
Ariana Grande,MK-670-02,Snow In California
Ariana Grande,MK-692-34,Thank U Next
Ariana Grande,MK-692-33,Thinking Bout You
Ariana Grande,MK-692-32,Touch It
Ariana Grande,MK-670-03,Wit It This Christmas
Ariana Grande,MK-792-20,Yes And
Ariana Grande & Iggy Azalea,MK-692-31,Problem
Ariana Grande & John Legend,MK-670-04,Beauty & The Beast
Ariana Grande & Mac Miller,MK-604-03,The Way
Ariana Grande & Nicki Minaj,MK-670-05,Side To Side (Duet)
Ariana Grande & Social House,MK-714-49,Boyfriend
Arkells,MK-780-19,Knocking At My Door
Arkells,MK-780-18,My Heart's Always Yours
Arkells,MK-780-17,Passenger Seat
Arkells,MK-780-16,Private School
Arlo Guthrie,MK-592-10,Alice�s Restaurant
Arlo Guthrie,MK-606-01,City Of New Orleans
Arrested Development,MK-87-05,Mr. Wendal
Arrested Development,7582-12,Tennessee
Arrow,MK-406-15,"Hot, Hot, Hot"
ARS,MK-248-08,Imaginary Lover
Arthur Askey,MK-664-55,"Bee Song, The (Busy Bee)"
Artist,Song Number,Song Title
Ashanti,MK-305-12,Foolish
Ashanti,MK-408-04,Good Good
Ashanti & 7 Aurelius,MK-301-11,Don't Leave Me Alone
Asher Roth,MK-377-08,I Love College
Ashlee Simpson,MK-317-10,Boyfriend
Ashlee Simpson,MK-337-06,Pieces Of Me
Ashley Kutcher,MK-792-19,Trustfall
Ashley McBride,MK-716-73,Little Dive Bar In Dahlonga
Ashley McBryde,MK-741-33,Straight Tequila Night
Ashley Monroe,MK-692-29,Two Weeks Late
Ashley Monroe,MK-692-28,Weed Instead Of Roses
Ashley Monroe,MK-692-27,You Ain't Dolly
Ashley Monroe & Ronnie Dunn,MK-658-142,I Don't Want To (Duet)
Ashton Shepherd,MK-611-01,Look It Up
Ashton Shepherd,MK-363-18,Takin' Off This Pain
Asia,MK-692-26,Don't Cry
Asking Alexandra,MK-798-45,Alone In A Room (Acoustic Version)
Asleep At The Wheel,MK-18-06,Cherokee Maiden
Association,7600-05,Cherish
Association,7550-04,Windy
Aswad,MK-670-06,Roxanne (Reggae Version)
Aswad,MK-520-01,Shine
"Ataris, The",MK-277-14,The Boys Of Summer
Athenaeum,MK-276-08,What I Didn't Know
Atlanta Rhythm Section,MK-599-03,So Into You
Atlanta Rhythm Section,MK-644-160,Spooky
Atlantic Star,7545-13,Always
Atomic Kitten,MK-268-16,Walking On The Water
Atomic Kitten,MK-241-03,Whole Again
Audioslave,MK-327-05,Be Yourself
Audioslave,MK-327-03,Cochise
Audioslave,MK-308-05,Doesn�t Remind Me
Audioslave,MK-336-02,I Am The Highway
Audioslave,MK-327-04,Like A Stone
Audioslave,MK-549-10,Shadow On The Sun
Audioslave,MK-336-03,Show Me How To Live
Audioslave,MK-336-04,What You Are
August & Spur Of The Moment,MK-208-08,I-95 Song
Aurora,MK-665-157,Half The World Away
Aurora,MK-752-07,Running With The Wolves
Austin Burke,MK-714-48,Wet Dream
Austin Powers,MK-232-02,Daddy Wasn't There
Autograph,MK-75-02,Turn Up The Radio
Ava Max,MK-714-47,Kings & Queens
Ava Max,MK-699-08,So Am I
Ava Max,MK-716-72,Sweet But Psycho
Avenged Sevenfold,MK-692-24,A Little Piece Of Heaven
Avenged Sevenfold,MK-549-01,Afterlife
Avenged Sevenfold,MK-382-15,Almost Easy
Avenged Sevenfold,MK-692-23,Almost Easy (Radio Version)
Avenged Sevenfold,MK-517-01,Bat Country
Avenged Sevenfold,MK-549-02,Carry On
Avenged Sevenfold,MK-549-04,Critical Acclaim
Avenged Sevenfold,MK-714-45,Hail To The King
Avenged Sevenfold,MK-516-15,Nightmare
Avenged Sevenfold,MK-549-03,Seize The Day
Avenged Sevenfold,MK-607-12,So Far Away
Avenged Sevenfold,MK-516-14,Who I Am Hates Who I've Been
Avenue Q,MK-699-06,"Avenue Q Theme, The"
Avenue Q,MK-699-05,Everyone's A Little Bit Racist
Avenue Q,MK-699-04,Fantasies Come True
Avenue Q,MK-699-03,I Wish I Could Go Back To College
Avenue Q,MK-699-01,I'm Not Wearing Underwear Today
Avenue Q,MK-699-02,If You Were Gay
Avenue Q,MK-698-82,"Internet Is For Porn, The"
Avenue Q,MK-698-81,Mix Tape
Avenue Q,MK-698-80,"Money Song, The"
Avenue Q,MK-698-79,"More You Ruv Someone, The"
Avenue Q,MK-698-78,My Girlfriend Who Lives In Canada
Avenue Q,MK-698-77,Purpose
Avenue Q,MK-698-76,Schadenfreude
Avenue Q,MK-698-75,School For Monsters The Money Song (Rep)
Avenue Q,MK-698-74,Special
Avenue Q,MK-698-73,There Is Life Outside Your Apartment
Avenue Q,MK-698-72,There's A Fine Fine Line What Do You Do With A B
Avenue Q,MK-698-71,What Do You Do With A B It Sucks T
Avenue Q,MK-698-70,You Can Be As Loud As The Hell You Want
Avett Brothers,MK-765-16,I and Love And You
Avicii,MK-573-04,Addicted To You
Avicii,MK-576-06,Hey Brother
Avicii,MK-616-06,The Night
Avicii,MK-644-171,Waiting For Love
Avicii & Adam Lambert,MK-620-02,Lay Me Down
Avicii & Aloe Blacc,MK-565-08,Wake Me Up
Avicii & Nile Rodgers & Adam Lambert,MK-692-21,Lay Me Down
Avicii & Rita Ora,MK-692-20,Lonely Together
Avicii & Sandro Cavazza,MK-692-19,Without You
Avril Lavigne,MK-263-01,Anything But Ordinary
Avril Lavigne,MK-714-44,Bite Me
Avril Lavigne,MK-192-14,Complicated
Avril Lavigne,MK-692-18,Everybody Hurts
Avril Lavigne,MK-346-07,Girlfriend
Avril Lavigne,MK-692-17,Head Above Water
Avril Lavigne,MK-553-02,Here's To Never Growing Up
Avril Lavigne,MK-252-09,I'm With You
Avril Lavigne,MK-324-05,Knockin' On Heaven's Door
Avril Lavigne,MK-252-12,Losing Grip
Avril Lavigne,MK-263-05,Mobile
Avril Lavigne,MK-263-06,My World
Avril Lavigne,MK-263-07,Naked
Avril Lavigne,MK-566-06,Rock N Roll
Avril Lavigne,MK-233-01,Sk8er Boy
Avril Lavigne,MK-562-02,Smile
Avril Lavigne,MK-252-18,Unwanted
Avril Lavigne,MK-361-16,When You're Gone
Avril Lavigne,MK-406-05,Wish You Were Here
Avril Lavigne & Blackbear,MK-796-50,Love It When You Hate Me
Avril Lavigne & Chantal Kreviazuk,MK-665-156,Oh Holy Night
Awolnation,MK-558-13,Kill Your Heros
Awolnation,MK-620-12,Not Your Fault
Awolnation,MK-558-14,Sail
Axwell & Ingrosso,MK-742-19,More Than You Know
Axwell & Ingrosso,MK-742-18,Sun Is Shining
Ayo & Teo,MK-692-16,Rolex
B Young,MK-692-15,079ME
B-52's,7503-06,Love Shack
B-52's,MK-282-13,Private Idaho
B-52's,MK-36-05,Roam
B-52's,MK-714-43,Rock Lobster
B.B. King,7597-03,The Thrill Is Gone
B.J. Thomas,7590-08,Hey Won't You Play Another Somebody Done Somebody Wrong Song
B.J. Thomas,MK-750-10,I'm So Lonesome I Could Cry
B.J. Thomas,7532-14,Hooked On A Feeling
B.J. Thomas,7534-01,Raindrops Keep Fallin' On My Head
B.O.B & Bruno Mars,MK-571-06,Nothin' On You
B.O.B & Hayley Williams,MK-397-14,Airplanes
B.W.N Stevenson,MK-692-14,My Maria
B*Witched,MK-34-04,C'est La Vie
B2K & P Diddy,MK-264-04,Bump Bump Bump
Baby Bash & T-Pain,MK-389-16,Cyclone
Babyface,MK-33-01,When Can I See You
Bachman-Turner Overdrive,MK-714-42,Hold Back The Water
Bachman-Turner Overdrive,MK-714-41,"Letter, The"
Bachman-Turner Overdrive,MK-714-40,Lookin' Out For #1
Bachman-Turner Overdrive,MK-714-39,Not Fragile
Bachman-Turner Overdrive,MK-714-38,"Rock Is My Life, And This Is My Song"
Bachman-Turner Overdrive,MK-714-37,Take It Like A Man
Bachman-Turner Overdrive,7519-07,Takin' Care Of Business
Bachman-Turner Overdrive,MK-714-36,Thank You For The Feelin'
Bachman-Turner Overdrive,7587-08,You Ain't Seen Nothing Yet
Backstreet Boys,MK-127-07,All I Have To Give
Backstreet Boys,MK-134-03,As Long As You Love Me
Backstreet Boys,MK-698-69,Chances
Backstreet Boys,MK-177-04,Drowning
Backstreet Boys,MK-104-09,Everybody
Backstreet Boys,MK-714-35,I Need You Tonight
Backstreet Boys,MK-276-02,I'll Never Break Your Heart
Backstreet Boys,MK-101-14,Larger Than Life
Backstreet Boys,MK-692-13,No Place
Backstreet Boys,MK-22-06,Quit Playing Games With My Heart
Backstreet Boys,MK-169-09,Shape Of My Heart
Backstreet Boys,MK-06-01,Show Me The Meaning Of Being Lonely
Bad Bunny,MK-777-14,Tití Me Preguntó
Bad Bunny & Drake,MK-714-34,Mia
Bad Company,MK-186-03,Bad Company
Bad Company,MK-714-32,Can't Get Enough Of Your Love
Bad Company,MK-154-07,Feel Like Makin' Love
Bad Company,MK-714-31,Good Lovin' Gone Bad
Bad Company,MK-627-11,Movin' On
Bad Company,MK-714-30,Ready For Love
Bad Company,MK-387-08,Rock And Roll Fantasy
Bad Company,MK-644-159,Rock Steady
Bad Company,MK-714-29,Shooting Star
Bad Company,MK-627-12,Simple Man
Bad Company,MK-714-28,Young Blood
Bad English,MK-283-15,When I See You Smile
Bad Manners,MK-652-02,My Girl Lollipop
Bad Manners,MK-670-08,Young Gifted & Fat
Bad Manners,MK-778-82,Wolly Bully
Bad Religion,MK-770-21,Struck A Nerve
Bad Wolves,MK-692-12,Zombie
Badfinger,MK-778-81,Baby Blue
Badfinger,MK-778-80,Come And Get It
Badfinger,MK-37-14,Day After Day
Badfinger,MK-778-78,No Matter What
Badfinger,MK-778-77,Without You
Badflower,MK-798-44,Ghost
Baha Men,MK-42-01,Who Let The Dogs Out
Bahari,MK-714-27,Savage
Bailey Zimmerman,MK-761-18,Rock And A Hard Place
Bakermat,MK-616-09,Teach Me
Band Of Heathens,Mk-744-28,Hurricane
Band Of The Brigade Of Gurkhas,MK-692-09,Skye Boat Song
"Band Perry, The",MK-550-01,All Your Life
"Band Perry, The",MK-540-11,Better Dig Two
"Band Perry, The",MK-654-222,Chainsaw
"Band Perry, The",MK-662-33,Don't Let Me Be Lonely
"Band Perry, The",MK-543-02,Done
"Band Perry, The",MK-670-09,Gentle On My Mind
"Band Perry, The",MK-515-04,Hip To My Heart
"Band Perry, The",MK-399-12,If I Die Young
"Band Perry, The",MK-518-01,Poastcard From Paris
"Band Perry, The",MK-644-23,The End Of Time
"Band Perry, The",MK-644-158,Walk Me Down The Middle
"Band Perry, The",MK-515-03,You Lie
"Band, The",MK-655-11,Chest Fever
"Band, The",MK-655-10,Life Is A Carnival
"Band, The",MK-655-08,Ophelia
"Band, The",MK-655-07,Rag Mama Rag
"Band, The",MK-655-06,Stage Fright
"Band, The",MK-613-08,The Night They Drove Old Dixie Down
"Band, The",MK-655-05,The Shape I'm In
"Band, The",7543-04,The Weight
"Band, The",MK-655-03,Time To Kill
"Band, The",MK-651-38,Up On Cripple Creek
Bangles,MK-247-15,Eternal Flame
Bangles,MK-187-08,Hazy Shade Of Winter
Bangles,MK-187-04,In Your Room
Bangles,MK-187-06,Manic Monday
Bangles,MK-294-11,Something You Said
Bangles,7581-07,Walk Like An Egyptian
Barbara George,MK-633-10,I Know
Barbara Mandrell,7516-01,I Was Country When Country Wasn't Cool
Barbara Mandrell,7590-01,If Loving You Is Wrong I Don't Want To Be Right
Barbara Mandrell,7524-01,Sleeping Single In A Double Bed
Barbara Mandrell,MK-627-03,Years
Barbra Streisand,MK-692-08,A Piece Of Sky
Barbra Streisand,7538-02,Don't Rain On My Parade
Barbra Streisand,7506-04,Evergreen
Barbra Streisand,7547-01,My Heart Belongs To Me
Barbra Streisand,7540-12,People
Barbra Streisand,MK-797-31,Some Good Things Never Last
Barbra Streisand,MK-113-15,The Summer Knows (Theme From Summer Of '42)
Barbra Streisand,7540-02,The Way We Were
Barbra Streisand,MK-114-13,Woman In Love
Barbra Streisand & Barry Gibb,7533-04,Guilty
Barbra Streisand & Bryan Adams,7600-08,I Finally Found Someone
Barbra Streisand & Celine Dion,MK-137-01,Tell Him
Barbra Streisand & Donna Summer,MK-307-03,No More Tears (Enough Is Enough)
Barbra Streisand & Johnny Mathis,MK-131-15,I Have A Love / One Hand One Heart
Barbra Streisand & Neil Diamond,7519-15,You Don't Bring Me Flowers
Barenaked Ladies,MK-83-15,Alcohol
Barenaked Ladies,MK-83-02,All Been Done
Barenaked Ladies,MK-302-09,Another Postcard
Barenaked Ladies,MK-83-16,Be My Yoko Ono
Barenaked Ladies,MK-225-13,Brian Wilson
Barenaked Ladies,MK-83-05,Brian Wilson (2000 Version)
Barenaked Ladies,MK-73-04,Call And Answer
Barenaked Ladies,MK-83-13,Enid
Barenaked Ladies,MK-10-06,Get In Line
Barenaked Ladies,MK-44-01,If I Had A Million Dollars
Barenaked Ladies,MK-126-01,It's All Been Done
Barenaked Ladies,MK-83-07,Jane
Barenaked Ladies,MK-714-26,Lovers In A Dangerous Time
Barenaked Ladies,MK-83-14,Never Is Enough
Barenaked Ladies,MK-83-01,Old Apartment
Barenaked Ladies,7584-11,One Week
Barenaked Ladies,MK-40-02,Pinch Me
Barenaked Ladies,MK-83-06,Shoe Box
Barenaked Ladies,MK-83-08,Straw Hat
Barenaked Ladies,MK-305-11,Thanks That Was Fun
Barenaked Ladies,MK-600-06,The Big Bang Theory
Barenaked Ladies,MK-83-11,What A Good Boy
Barenaked Ladies,MK-83-09,When I Fall
Barrington Levy,MK-600-05,Too Experienced
Barry Kirwan,MK-741-32,Mary-Mac
Barry Manilow,7509-07,Copacabana (At The Copa)
Barry Manilow,7511-07,I Write The Songs
Barry Manilow,MK-644-157,Jump Shout Boogie
Barry Manilow,MK-114-14,Looks Like We Made It
Barry Mann,7554-08,Who Put The Bomp
Barry Martin,MK-208-03,Hummers In Heaven
Barry McGuire,MK-23-07,Eve Of Destruction
Barry White,MK-324-02,Cant Get Enough Of Your Love
Barry White,7597-08,"You're The First, The Last, My Everything"
Bars & Melody,MK-692-07,Unite (Live Forever)
Barstool Prophets,MK-737-03,Paranoia
Baseballs,MK-654-221,Quit Playing Games With My Heart
Baseballs,MK-654-220,This Is A Night
Basement Jaxx,MK-239-02,Where's Your Head At
Basshunter,MK-365-04,Now You're Gone
Bastille,MK-670-10,Bad Blood
Bastille,MK-670-11,Good Grief
Bastille,MK-692-06,Quarter Past Midnight
Bat For Lashes,MK-670-12,Sunday Love
Baxter Dury,MK-692-05,Miami
Bay City Rollers,MK-692-04,I Only Want To Be With You
Bay City Rollers,MK-692-03,It's A Game
Bay City Rollers,MK-692-02,Keep On Dancing
Bay City Rollers,MK-692-01,Remember
Bay City Rollers,MK-691-200,Rock & Roll Love Letter
Bay City Rollers,7530-10,Saturday Night
Baz Luhmann,MK-243-11,Everybody's Free To Wear Sunscreen
Bazzi,MK-691-199,Beautiful
BB Mack,MK-241-05,Ghost Of You And Me
"Beach Boys, The",7517-03,Barbara Ann
"Beach Boys, The",MK-209-07,Be True To Your School
"Beach Boys, The",7508-10,California Girls
"Beach Boys, The",MK-209-13,Catch A Wave
"Beach Boys, The",MK-209-08,Dance Dance Dance
"Beach Boys, The",MK-209-14,Don't Worry Baby
"Beach Boys, The",MK-209-05,Fun Fun Fun
"Beach Boys, The",7550-02,Good Vibrations
"Beach Boys, The",7525-02,Help Me Rhonda
"Beach Boys, The",MK-209-09,I Get Around
"Beach Boys, The",MK-209-15,In My Room
"Beach Boys, The",MK-73-01,Kokomo
"Beach Boys, The",MK-209-06,Little Deuce Coupe
"Beach Boys, The",MK-209-11,Rock And Roll Music
"Beach Boys, The",MK-60-03,Sloop John B
"Beach Boys, The",7531-11,Surfer Girl
"Beach Boys, The",7502-12,Surfin' U.S.A.
"Beach Boys, The",MK-354-17,Then I Kissed Her
"Beach Boys, The",MK-716-70,When I Grow Up (To Be A Man)
"Beach Boys, The",MK-03-05,Wouldn't It Be Nice
Bear's Den,MK-670-13,Auld Wives
Beastie Boys,7586-03,Brass Monkey
Beastie Boys,MK-219-01,Fight For Your Right
Beastie Boys,MK-219-07,Get It Together
Beastie Boys,MK-558-08,Girls
Beastie Boys,MK-130-01,Hey Ladies
Beastie Boys,MK-592-02,Intergalactic
Beastie Boys,MK-219-08,No Sleep Till Brooklyn
Beastie Boys,MK-219-03,Paul Revere
Beastie Boys,MK-219-04,Sabotage
Beastie Boys,MK-219-02,So What'cha Want
Beastie Boys,MK-219-05,Sure Shot
"Beatles, The",MK-633-11,A Day In The Life
"Beatles, The",MK-633-12,A Hard Day's Night
"Beatles, The",MK-633-13,Across The Universe
"Beatles, The",7520-06,All My Loving
"Beatles, The",MK-385-12,All You Need Is Love
"Beatles, The",MK-155-03,And I Love Her
"Beatles, The",MK-633-15,And Your Bird Can Sing
"Beatles, The",MK-633-16,Anna (Go To Him)
"Beatles, The",MK-633-17,Another Girl
"Beatles, The",MK-637-05,Ant Time At All
"Beatles, The",MK-383-02,Any Time At All
"Beatles, The",MK-633-18,Baby It's You
"Beatles, The",MK-633-19,Baby You're A Rich Man
"Beatles, The",MK-644-156,Baby's In Black
"Beatles, The",7573-05,Back In The U.S.S.R.
"Beatles, The",MK-75-03,Ballad Of John And Yoko
"Beatles, The",MK-633-20,Beatles Medley
"Beatles, The",MK-611-06,Being For The Benefit Of Mr Kite!
"Beatles, The",MK-637-07,Besame Mucho
"Beatles, The",7543-13,Birthday
"Beatles, The",MK-633-21,Blackbird
"Beatles, The",MK-691-197,Boys
"Beatles, The",MK-376-02,Can't Buy Me Love
"Beatles, The",7573-11,Come Together
"Beatles, The",MK-633-22,Continuing Story Of Bungalow Bill
"Beatles, The",MK-03-04,Day Tripper
"Beatles, The",MK-633-23,Devil In Her Heart
"Beatles, The",MK-637-08,Dig A Pony
"Beatles, The",MK-691-198,Dizzy Miss Lizzy
"Beatles, The",MK-633-24,Do You Want To Know A Secret
"Beatles, The",MK-633-25,Don't Bother Me
"Beatles, The",MK-413-10,Don't Let Me Down
"Beatles, The",MK-633-26,Don't Pass Me By
"Beatles, The",MK-390-14,Drive My Car
"Beatles, The",7573-10,Eight Days A Week
"Beatles, The",MK-349-11,Eleanor Rigby
"Beatles, The",MK-647-61,Everybody's Got Something To Hide
"Beatles, The",MK-637-09,Everybody's Trying To Be My Baby
"Beatles, The",MK-633-27,Fixing A Hole
"Beatles, The",MK-633-28,Flying
"Beatles, The",MK-633-29,For You Blue
"Beatles, The",MK-633-30,Free As A Bird
"Beatles, The",MK-633-31,Freedom
"Beatles, The",MK-633-32,From Me To You
